intron	cluster	gene_name	gene_id	row_group	position_in_figure	Artery - Aorta	Brain - Cortex	Brain - Nucleus accumbens (basal ganglia)	Esophagus - Muscularis	Adipose - Visceral (omentum)	Adrenal gland	Artery - Coronary	Brain - Amygdala	Brain - Anterior cingulate cortex (BA24)	Brain - Caudate (basal ganglia)	Brain - Cerebellar hemisphere	Brain - Cerebellum	Brain - Hypothalamus	Brain - Putamen (basal ganglia)	Brain - Spinalcord (cervical c-1)	Brain - Substantia nigra	Cells - Cultured fibroblasts	Esophagus - Gastroesophageal junction	Esophagus - Mucosa	Heart - Atrial appendage	Heart - Left ventricle	Kidney - Cortex	Lung	Minor salivary gland	Ovary	Pancreas	Pituitary	Prostate	Small intestine - Terminal ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Adipose - Subcutaneous	Artery - Tibial	Brain - Frontal cortex (BA9)	Brain - Hippocampus	Breast - Mammary tissue	Cells - EBV-transformed lymphocytes	Colon - Sigmoid	Colon - Transverse	Liver	Muscle - Skeletal	Nerve - Tibial	Skin - Not sun exposed (suprapubic)	Skin - Sun exposed (lower leg)	Whole blood
chr7:973292:974906:clu_18283_-	chr7:clu_18283_-	COX19	ENSG00000240230.5	5	1249	-0.49984217218445	-0.123351052993778	0.801778108325574	-0.489558075969571	-0.388014156364168	2.36617320564044	-0.510773647641621	-0.120161859971769	0.769662196600238	0.0678353165318139	-0.282820169770774	-0.35920972950523	1.67794697107615	0.631458063174613	5.01015233930401	2.28336242519459	-0.240066602092429	-0.597255222569628	-0.515686990411844	-0.549000624516256	-0.402145330480335	-0.352329141925155	-0.309629626785991	-0.445030358744433	-0.453301197691645	-0.330299211986875	-0.0334034415027241	-0.553331432418412	-0.349800721582837	-0.342301341796159	-0.469538718573877	-0.263788647939094	-0.542337984056533	-0.573091532105466	-0.573407729263321	-0.458365272009256	-0.533925477939922	-0.141812448018479	0.465867590286494	-0.450328369125411	-0.398417568058959	-0.356696911654485	-0.320551167911208	-0.40043713612666	-0.597255533016981	0.753119396740025	-0.443874997605721	-0.36066071482166	0.304446704259168
chr6:149066254:149073832:clu_15896_+	chr6:clu_15896_+	UST	ENSG00000111962.7	5	1250	-0.410463451588145	-0.238915279567737	1.34163448128704	-0.393812153007257	-0.415227079092176	-0.3360213081555	-0.0164989703422021	0.172764243382025	-0.0970738132993234	0.376650676039048	-0.0420057604552995	0.0385455913579523	3.49088827968566	-0.193194370361506	3.73430475873176	3.66116199531207	-0.438828556312091	-0.351356653046069	-0.408069869904648	0.458178933242397	-0.364936199974244	-0.432747749642339	-0.406495205185598	-0.422088737855847	-0.43801975579542	-0.441283534751721	-0.233458982052383	-0.423895371599591	-0.416877842416165	-0.368862723156893	-0.379095628560368	-0.436453978884731	-0.419665992792036	-0.430969822088632	-0.397593034424764	-0.415936231621013	-0.323383784972799	-0.335808473935894	0.870202227301748	-0.439729108772486	-0.383725097431794	-0.432311848953293	-0.426974087196166	-0.0782211085396518	-0.413681428038881	-0.311041608485216	-0.409566869143549	-0.418741948784126	-0.401297766152147
chr4:8394742:8394850:clu_11988_-	chr4:clu_11988_-	ACOX3	ENSG00000087008.15	5	1251	-0.337080309854347	0.0407461924864102	0.0258328579897929	-0.418807900230435	-0.392069505121337	-0.371117718304626	-0.371585040044984	0.842981638545886	-0.0264330081437173	0.807627900684153	-0.299916595413846	-0.254990620216854	0.753540106754097	0.843706300123577	5.06516187850401	2.54094801436526	-0.418807697159448	-0.396560034310487	-0.362471675237951	-0.353543776626343	-0.319731637431408	-0.380926338568745	-0.354084859480789	-0.376915934670454	-0.389436249934119	-0.418807576890681	-0.353022945808801	-0.395980304849437	-0.418807903540864	-0.418798674650626	-0.418807887944881	-0.36905110244839	-0.390944328662982	-0.418802454563706	-0.361232437410698	-0.379312307623605	-0.374160804365184	0.187453046417134	2.8155077373571	-0.402766402545935	-0.408463649099983	-0.379792340154199	-0.388823130539427	-0.363069027876301	-0.292239779646331	0.00922959227652538	-0.386470871878012	-0.350094532202617	-0.418807902051384
chr18:5419931:5420041:clu_40361_-	chr18:clu_40361_-	EPB41L3	ENSG00000082397.17	5	1252	-0.375349977932891	-0.183714629721352	-0.0642774718323445	-0.339058685053678	-0.37715867444376	-0.364077276982169	-0.352678472787883	0.306343479010961	-0.130530041077362	0.0871830310521635	-0.339074415975506	-0.331294042088204	0.084251009546947	0.436969801613608	5.57271640866333	3.17463555583682	-0.365819704212133	-0.385028758952706	-0.328037539463015	-0.255064644117463	-0.293935510014218	-0.270287200080661	-0.377633866252868	-0.326739087662066	-0.38194478759957	0.300817765573765	-0.354370882347275	-0.384796266840886	-0.364143814954564	-0.172701289924117	-0.147727359201691	-0.37066002115915	-0.260911424066695	-0.383837990041454	-0.385005769487004	-0.339233878287701	-0.382492982174661	-0.285601862511436	1.55971006527572	-0.122636359492843	-0.373414488832043	-0.37436311417085	-0.366561381653514	0.167181664655813	-0.383407344804189	-0.177365516926556	-0.384299731953615	0.0594132297650532	0.10601425408592
chr2:25482873:25497297:clu_6582_-	chr2:clu_6582_-	DTNB	ENSG00000138101.18	5	1253	-0.335674365958213	-0.206255819680172	-0.0382567704136246	-0.335100517205924	-0.335676362339856	-0.276221271242996	-0.297045875880876	0.127877525188853	-0.152159659312847	-0.205987863521303	-0.163769133795728	-0.0289020218324855	1.12323187573609	0.0812343679798605	5.24612529686753	3.80789231076342	-0.143968169617329	-0.335633961954685	-0.323967833873808	-0.309899786219952	-0.33582178127765	-0.327942601787034	-0.310107685663814	-0.321913054104942	-0.334681333767217	-0.335764234028562	-0.330106165746582	-0.319405232092766	-0.309990250184283	-0.320889338373024	-0.324482647184174	-0.31567688732131	-0.329803954626033	-0.325088386172001	-0.307681551253717	-0.300747131405086	-0.313289492119687	-0.174577569357133	1.09938444607771	-0.317795528606122	-0.176629271128515	-0.335793138271418	-0.282612021338991	-0.335634740080491	-0.279200224001165	-0.335686026696971	0.0150923351048959	-0.0033032209893028	-0.307695277290565
chr2:25482873:25497301:clu_6582_-	chr2:clu_6582_-	DTNB	ENSG00000138101.18	5	1254	-0.281306745127876	-0.164566948400454	-0.0913997064017444	-0.274414104528136	-0.287756544252703	-0.287774680604839	-0.272942038432985	0.00859904231526796	-0.19241245404287	-0.176843092219569	-0.183612761135061	-0.205579249920087	0.80552036445745	-0.00117987416266903	5.67449989190249	3.41216802697145	-0.242144046930417	-0.276139762108171	-0.287242515692902	-0.271606863620579	-0.287927580258843	-0.273170962624122	-0.28683449395211	-0.282275753141179	-0.281762329590313	0.0655241539773604	-0.274388593817898	-0.286105129436348	-0.281313690583644	-0.280638225066744	-0.287902587281196	-0.287802565272933	-0.287917296121608	-0.287926720403219	-0.282096228440882	-0.274694926702213	-0.276787805381238	-0.103464315362493	0.793729814584844	-0.286564581876808	-0.122296813805764	-0.287779860524668	-0.286762063559664	-0.287706717905221	-0.24721508709712	-0.279740862640327	-0.283447660916229	-0.272611799074333	-0.285985255790685
chr12:1645061:1645793:clu_27511_+	chr12:clu_27511_+	WNT5B	ENSG00000111186.12	5	1255	-0.502080438914793	1.31858899547485	-0.236039886452963	-0.473605861380369	-0.494375179032524	-0.501293808991589	-0.439676909014869	0.714428445313732	0.162607191812601	0.113372907938698	-0.142039428296363	0.585050933625888	0.157147384100331	-0.014420289510397	5.74017226363083	1.68227856784318	-0.420309388398106	-0.4514233688511	-0.474548254274685	-0.173323271233303	-0.502081120658696	-0.492935315693123	-0.405828953666221	-0.500801937176747	-0.153608177726152	0.750304502544798	0.588195731963169	-0.46599804549671	-0.19497863289794	-0.495635556844005	-0.097093996492096	-0.222721186952015	-0.496083255136981	-0.501870110608279	-0.437321984993766	-0.392072460734972	-0.49318622988013	-0.287172715622591	1.6128341263162	-0.0586950226955809	-0.48179704435494	-0.442727997818226	-0.452708072672387	-0.0519838090463044	-0.486224364423779	-0.385221306419997	-0.404686987704101	0.2928997455227	-0.491310426020181
chr21:32334334:32335205:clu_45261_-	chr21:clu_45261_-	URB1	ENSG00000142207.6	5	1256	-0.492637153663081	0.79467388993109	0.21297422065164	-0.472929892827335	-0.439691171989266	-0.550012678608404	-0.431330269446813	1.59574277242688	1.48047319866802	0.693772167222354	-0.341216095324817	-0.356634390966329	0.878704625871079	0.761086871344877	3.90014071397772	2.52589489161754	-0.564432628560204	-0.468819283552754	-0.563606462884935	-0.506902527082185	-0.527134681061451	-0.548529879455634	-0.548406365531733	-0.545155229150874	-0.520988642860758	-0.572138626900682	-0.53968048785305	-0.531406321830109	-0.43556081688401	-0.572139588165762	-0.51252546182997	-0.308114733664749	-0.499363721428208	-0.55603161504256	-0.559121009758246	-0.392182104773255	-0.535553992112599	1.2499833656855	1.24537428240567	-0.506558756126636	-0.559891414889211	-0.0107475403908138	-0.298233640219746	-0.572139068844364	-0.554250849518315	2.62464888962225	-0.506111137747874	-0.491154293377798	-0.572137355100095
chr1:155198261:155198408:clu_3846_-	chr1:clu_3846_-	THBS3	ENSG00000169231.13	5	1257	-0.655338689841099	0.460971096482661	0.77627550190708	-0.538481593559458	-0.74058253643578	-1.05840567990068	-0.210417946475369	0.555493793549221	0.494547896735514	0.278692235632304	-1.04724484630293	-0.488742173187449	0.903341246573375	0.275414113472772	3.57482408474329	2.19461376954947	-0.870133081890884	-0.194930308668363	0.279507826690599	-0.854696088352364	-1.13022367467704	-0.71903189312809	0.138705353150043	-0.600273597485087	0.134286175750121	0.0803208326354734	-0.624752370787155	-0.352936755899286	-0.737649725242824	-1.18534777885376	-0.651523390544691	-1.30035538561313	-0.376501005028015	-0.685319572274758	0.20934409580465	0.0980068017706748	0.0300398862102755	0.51882123619163	2.01998468701236	-0.342534716925495	0.0439447605193962	-0.224985992848533	-0.867881679201467	-0.685857780542629	2.04148649990366	1.72979873377246	0.766018236636584	0.679658774202845	-1.13994937523013
chr4:75914985:75919908:clu_12263_-	chr4:clu_12263_-	NAAA	ENSG00000138744.14	5	1258	-1.21315014492669	0.409048728853932	0.0527093859164724	-0.79290366814766	-0.659230621675582	-0.325498801794815	-1.13085988382677	-0.0599438611293145	0.436617463715235	0.621091784720201	1.03124218165347	1.82718959392891	1.06631683149279	-0.11585637049763	3.12376245681162	3.47919524752152	0.283705727169481	-0.0526656911761873	-1.05111900818399	-0.118405784849158	-0.597733245836712	-0.172001325640968	-0.807355776630894	-0.783233533446239	0.181795399111502	-0.627760560989348	-0.82796371213079	-0.0853291053431585	-1.04859681187289	-1.15879265960128	-0.647199259854123	0.68074315637808	-0.845061603143188	0.0124616908791023	0.0363179012556851	-0.206853494418754	-0.768825084158264	0.85685198667662	0.402890403771768	0.0932768620211583	0.648660174112546	-0.137348202308513	-0.483279547601526	-1.28654293609105	1.41088905050597	0.552085348633718	-0.068520822766504	0.170473080577346	-1.30529293766512
chr3:121730017:121730847:clu_10309_-	chr3:clu_10309_-	GOLGB1	ENSG00000173230.15	5	1259	0.0340728308816838	1.39643731032639	0.417070553470993	0.803674883067515	-0.110960555782955	-1.36728711795362	-0.755857861717128	1.25330437729818	-0.561123255307546	0.948751940802442	-0.158400787796189	-0.402840927702383	1.98650033872974	-0.328783864389906	3.10142000470431	2.99219392989024	0.476564531841319	-0.151654430736647	0.144685004589712	-0.59756614814429	-1.05576103912173	-0.765175500046551	-1.23695554984407	-1.26102298207193	0.0546069880227951	-0.648787494965262	-0.655786390900044	-0.873992082993056	-0.584177743012093	0.470219568404449	-0.402715700841366	-0.717954723084049	-1.00197975988383	-0.765401421565776	0.106421924432511	0.0967611803715065	-0.392236131664291	0.887972223688902	0.526434391457947	-0.754726448463524	1.40441196797333	-0.366521513663902	0.388612979923388	-1.22460567148963	0.831678154609248	-0.120252359953396	0.296061776667002	-0.657079422928587	-0.698249975129876
chr16:28152785:28152929:clu_36163_-	chr16:clu_36163_-	XPO6	ENSG00000169180.11	5	1260	-0.557161028730297	0.784150820603481	0.203275454344161	-0.751380699481612	-0.478865107475762	-0.715207801144028	-0.376113616337358	0.930168304609617	-0.171839314701556	1.43099748665444	-1.49252538539948	-1.12233494959188	0.27550696755808	1.89000740538968	3.05258023440091	2.59402817094387	-1.21237669985104	-0.706130612311168	-0.758749298042233	0.276681795133731	0.285783807208124	-0.539015612669085	0.229426695369657	-1.03251593048769	-1.08070614793656	0.157458534344056	-0.527948582057471	-0.525476583991624	0.031471801496375	0.69804492234607	-0.440906531343165	-0.384218485900087	0.0958743429250368	-0.444370779014447	-0.411964297315887	0.11215002943659	-1.0574547329296	-0.161819532813849	2.04063095230292	-0.0856028531202021	-1.79441747144052	-0.513743859201148	-0.751834290439428	0.171351561864714	0.832270277262158	1.44950318313667	0.411486120366037	0.15895514040909	-0.0171238043782667
chr4:55418164:55424537:clu_11264_+	chr4:clu_11264_+	TMEM165	ENSG00000134851.12	5	1261	0.398634115681505	0.934501121099097	-0.331866969442524	-0.37797521309891	-0.690062455188224	-1.17389761368314	-0.172576248158268	1.12004033916716	0.157056976689842	0.470450546658217	-0.882005857118412	-0.811474593150926	0.164139630161208	1.04423600367371	3.03694625241691	3.29064033807746	-1.43996838995563	-0.108098537370649	-0.166856360051184	-0.33489523587873	-0.748001768555044	-1.23756239469051	1.14932746234702	-0.768539396053185	-0.512261637613703	-0.566818886802277	-1.27041772131061	-0.829106593615949	-0.294655768564693	0.113741821970444	0.253056131585891	-1.3061399434367	-1.35465686168418	-0.294404054684963	-0.439207823133764	0.427062830986042	1.25050537682652	0.292843200889857	1.25403110135861	0.141735132059382	-0.815716957664386	-0.18131064864031	-0.682451021993905	-0.908660502985727	0.614065513959405	0.479816770881587	0.806457230468007	0.885126809594221	0.41517474797441
chr17:62596674:62597219:clu_37883_+	chr17:clu_37883_+	TLK2	ENSG00000146872.17	5	1262	-0.146067492248002	-0.449816831066676	-0.471862220580331	-0.822617667830216	0.385867991004178	-0.700833788663416	-0.548566020994327	0.346585801881147	-0.455839398190818	-0.281123345567339	-0.835748247860141	-0.702947132885036	-0.175844927336842	0.495632757584495	4.31987992835442	3.18841847651509	-0.677091615113304	-0.798117222436943	-0.318807669630596	-0.609161141951219	-0.180849092289765	-1.14177715878923	0.353888238704277	0.0430640270159518	-0.919474113114431	0.798824323264318	-0.967752679352712	-0.661372009023649	1.7315887106733	0.427628898472202	0.625625497560016	-0.661685886237899	-0.437847641372443	-0.876230300256174	-0.800153387261542	0.115840851091527	-0.483942035290392	0.189817713083134	0.74070850578773	-0.138388289035338	-0.157430418555288	-0.736307651364316	-0.332210269612017	0.233823356239376	0.127780651694542	0.793209074460746	0.868869533694486	-0.149739522374958	0.852550839204417
chr5:80443920:80445262:clu_13258_+	chr5:clu_13258_+	ZFYVE16	ENSG00000039319.16	5	1263	-0.806464203958215	1.21282665220679	1.39682093833703	-1.19789624949214	-0.486874053778735	-1.18386996573225	-0.764261557283454	0.379502518055778	0.684544288410202	1.78288203774184	-0.671797792309409	-1.00795795049164	0.699168948887087	1.60138799858856	2.37168590893244	2.50654202825916	-1.50827380747165	-1.38535363244137	-0.624505658551594	-0.388794296827806	0.291357587127351	-0.333188051909727	0.139701814768087	-0.362357467464732	-0.0216309111710515	1.26892735029427	-0.836575078564323	-0.36069381434094	0.106846140548401	0.435614537085399	0.121933931929044	-0.987682071292629	-0.823656078785258	-0.471683652772332	-0.360370496534613	-0.597248585761476	-0.802794672413312	1.25333990702804	1.78445148152424	-0.498667060387624	1.26048912185208	-0.999885582082073	-0.304475878107178	-0.175933706173023	-1.04396972047641	-0.337118861273977	-0.464828253304568	0.117172974859043	0.393612944718674
chr5:80443284:80443793:clu_13258_+	chr5:clu_13258_+	ZFYVE16	ENSG00000039319.16	5	1264	-0.583663990882317	0.593634815090642	0.382882530066675	-0.762442918339046	-0.596483285737933	-1.27187447330802	-0.83722117018405	1.2152523598633	0.11081530318537	1.403894021425	-0.589447839269458	-0.814224023720763	1.08513110278181	1.68571959682171	2.72086654350104	2.15144565927113	-1.60117977460537	-1.44127948495451	-0.592343358409904	-0.779277066284598	-0.530834562416081	-0.660972536792523	-0.0526100932942059	-0.431899381101448	0.30112509236217	2.13270936348793	-0.29777340120969	-0.5205881777923	0.145988647827913	0.670774393508306	-0.440360083427293	-0.431206581161951	-0.667354245405718	-0.2982990353006	-0.264867721642248	-0.672683700564382	-1.15722069529798	0.452939207149743	2.23278611914843	-0.0141287645440196	0.586062606157312	-0.888311274975449	-0.556537269677659	0.789707513529268	-0.613574855150471	-0.604502847681375	0.167988497109791	-0.472748951372819	0.616188192216643
chr4:55399253:55411613:clu_11264_+	chr4:clu_11264_+	TMEM165	ENSG00000134851.12	5	1265	0.329337999687921	0.357866645234122	0.0590561093976183	-0.0292390576321641	0.575103538905533	-0.334980997374375	0.349073694945226	-0.582155544731603	-0.646082664909158	0.150465754197094	-0.913415461663885	-0.993301633162847	1.05346953169403	0.804880490485658	4.04191549530945	2.10628433478191	-0.735967381164	0.0539719096568298	-0.379184939349423	-0.319519251717525	-0.44703264475788	-1.07979409761766	1.73098207020808	-0.382268163344269	-0.898404157163232	1.81581773812801	-0.555802056789411	0.124026570309182	-0.236237253191137	-0.177032220519901	-0.479770225763693	-1.21609559218603	-1.0660240390357	-0.455977673264002	-0.91342578468486	-1.12536502383501	-0.0319687374311498	1.23006774106116	0.888303259842312	-0.718391648772578	1.47139133872577	-0.305449984441265	-0.426971616539908	-0.102665344088694	-0.354092758842746	-0.524273657990779	-0.746260732818106	-0.640631996742099	0.675768118955173
chr7:149278248:149278398:clu_18158_+	chr7:clu_18158_+	ZNF783	ENSG00000204946.9	5	1266	-1.02713137751944	0.454181226939815	-0.583906685320974	-0.287575946907096	0.185024049261577	-0.00295408402978774	-0.414405884332175	1.11789533646379	0.0243883923428943	0.955946152416406	-0.871718250170209	-1.02106260670699	0.665661089211111	0.900583756363929	2.84622850543755	2.02884584406736	-2.250478447935	-0.209522385789219	-0.538121491142734	-0.106500732765966	0.0198664975559451	-0.238543040554086	0.263166548260308	-0.96359215422979	-1.10309625125147	-0.835812229438843	-0.855838531245515	-0.684061748017846	0.105434843665073	0.565755607667358	-0.123933042825057	0.117535231259371	-0.879577794718008	-0.488774399370616	-0.391038620293751	-0.598356861299132	-1.28664029378457	0.225791090794184	1.67120992377037	-0.0431941306854395	0.904802366909184	-0.0633273496754592	-0.491766533075606	2.10364956798509	1.64980428964182	0.508096786484476	-1.10423846852883	-1.1501205689571	1.30142280407308
chr1:232950744:232969908:clu_2303_+	chr1:clu_2303_+	NTPCR	ENSG00000135778.11	5	1267	-0.146745410097161	-0.146204902042304	0.12764801237762	0.135451502802514	0.724158727664448	-0.618783442876899	-0.604861931300865	2.62245844435891	0.100631928822691	-0.117755345315823	0.130724750750127	0.716652761780288	1.4565030631285	0.805826380367209	0.810214270983748	2.26999450562244	1.28117209818367	-1.25045187116292	-0.401934967605815	-2.01049267518765	-1.86685800485788	-0.209040883579117	0.189526903499344	0.0709033911119023	-0.295519470753864	-1.30317279603643	-1.14559044427259	-0.347014591435765	0.0522840528882007	-0.140578199047929	-0.182259495140282	-2.24812355734095	-0.753078620934975	-0.180646087212982	-0.186046082944799	0.613531271787984	0.455709722353551	-0.566608693514181	1.18517302559489	0.0888063130180195	-0.923883535605907	0.15604083766627	-0.225578573522317	-1.13772071375524	-0.743453588033836	0.47996261104962	2.1250258397007	0.268213833869271	0.885789634196584
chr2:85596649:85596856:clu_5173_+	chr2:clu_5173_+	RNF181	ENSG00000168894.9	5	1268	-0.113649201626101	0.744781999700179	0.22557584096007	-0.60061718974074	0.185588560325881	-0.162794948904098	0.334063606485665	0.811984930736589	0.329068802358839	0.132550964317304	2.00276025057688	1.76740976781101	1.41907653070811	0.812477731508291	1.95128765827323	1.9028449719291	1.36395680432976	-0.452772954409856	-0.640040057290295	-1.487807345922	-1.6484712012055	0.974963227838641	0.405864692289997	-0.655813750718689	-0.665869066638733	-1.8729672425118	0.0193485258672945	-0.310103856298495	-0.414623607695124	0.195059306871209	-0.608441943489747	-2.09949696808199	0.604679334183716	-0.0476589369563424	-0.437688677492856	-0.0393860928319948	-0.308491089163365	0.903628664410347	1.05777418675798	-0.00013030033842478	-1.26840632034494	-0.655256208735512	-0.862008324663755	-0.360970443234212	-2.0865362803965	0.642382756435305	0.0665132886021643	-0.596134884568577	-0.457505510017924
chr5:134308727:134321790:clu_14610_-	chr5:clu_14610_-	CDKL3	ENSG00000006837.11	5	1269	0.358305815942228	1.16308195246623	0.633407853264522	-0.646759112293763	-0.358750341867602	0.736685339779635	-0.586071371006879	1.54218231892046	2.40333906593031	0.236236849172912	0.230568952513023	0.81217238112417	1.19567659337624	1.18819472131635	-0.0416848214622232	0.607653238218323	0.215326295519739	-0.544662414886545	-0.634337582253628	-0.274924906769345	0.199808393416535	0.570529751303329	1.00168115594423	-1.85993225035447	-0.711843622655379	-0.922388315734178	0.0806735851305425	-0.679387600691555	0.910259641140107	-2.23802737081793	-0.611951094888541	-2.43665463526072	-0.725586735577974	0.579420807475203	-0.0112391582788625	-0.970434055947442	0.356329849732738	2.4829175734927	0.174171085583872	-0.364317806080175	-0.337961745160518	0.833613557505571	-0.900622092200662	-0.813367215849028	-0.725149798428946	-0.183260416701493	0.466645352515491	-1.26007832437248	-0.139489341244091
chr5:131548190:131592382:clu_14553_-	chr5:clu_14553_-	RAPGEF6	ENSG00000158987.20	5	1270	-0.575823843528163	1.18439438048596	0.611307238931475	-0.47189978935907	-0.656024318616647	-0.637477022095347	-0.511142034946289	1.83241919582806	1.15278174011919	0.503759710423354	1.33382600338396	1.38387563809199	-0.15592570905513	0.940772110061614	0.722363059873973	4.03995263264448	-1.325476478991	0.373307946627962	-0.4615221809958	0.555742341300617	-0.00596625947640476	0.0516172468558244	-0.397184688844903	-1.00435886752871	-0.04387321306268	-0.673712829815758	0.103442618554272	-0.306556381344073	-1.20080519966467	-0.982255023376666	-0.8453066946267	-1.61327195010169	-0.157415989927436	-0.506075261317232	0.0248050712032712	-0.743820210755827	0.195528706925065	1.9314636718483	0.363919922953783	-0.356260847778483	-1.25747656006091	0.250705742769935	-0.754096538136484	-0.241514158140967	-1.02256746548609	-0.301142996209299	-0.079613925828241	-0.129256024787615	-0.138162515024807
chr18:12699165:12699829:clu_40411_-	chr18:clu_40411_-	CEP76	ENSG00000101624.10	5	1271	0.401429840805349	1.61664137400425	0.518773057296871	-1.00767317475357	-0.784570760880302	-1.74592343269965	0.56702603625298	1.64622209203688	1.53604956394753	-0.114441376087021	0.478820872725422	-0.65228118327298	1.38803981841444	0.853307185761111	0.820913142323116	1.82163616635307	-1.69633901728212	0.0806672024705516	0.0698643021900122	-0.429897495865662	-0.0398489704875308	0.445593181189216	-0.176087138365048	-0.492018365090553	-0.158071141620757	0.396957558330531	-1.54070337054176	-0.0486643919185518	-0.922185282023075	-1.12722714787096	-0.427748949062671	-2.10379850260318	-0.722165419348762	0.232611307453963	0.476958340640628	-0.778586963821848	0.199005466954765	1.86329269553789	1.69335312881888	0.287143513805987	-0.941641466642978	-3.79464911237106e-05	-1.01009996063789	0.101790808230588	-1.87701078056942	0.669442394227928	-0.0955447085495558	-0.229207197714038	0.956235094429035
chr5:178138258:178142632:clu_13951_+	chr5:clu_13951_+	RMND5B	ENSG00000145916.18	5	1272	0.744480724145349	1.09068892235069	0.302133714357302	0.0197621892583787	0.444718060084308	-0.260152481177032	0.832018281989403	1.3126386966366	1.63858031135864	-0.670199317675817	0.43296310219857	0.992977208659008	0.1284671419956	0.211937896604319	-0.514650535388263	1.3217696296084	0.674719057589879	-0.159361176824976	-1.6171878673372	-0.847900023936675	-1.13290570159386	0.800531538725273	-0.0333743451041364	-1.52622155177019	0.873700663509095	-1.11470106016278	-0.569248329730004	-0.372125401003777	0.104303113101346	0.693740248258189	-0.956741358720305	-1.84009198357748	0.43453238758352	0.120153666916382	-0.415533041076963	-0.761958970894825	0.423592562605589	1.06390694752407	3.07771409883242	0.0243744157506012	-2.49693201484694	0.441678141852839	-0.0356024248893319	-0.833751137024175	-1.22271579779733	0.561458055250668	-0.848363986276467	-0.607833945423428	0.070011675485516
chr15:90981981:90994406:clu_34414_-	chr15:clu_34414_-	PRC1	ENSG00000198901.13	5	1273	-0.0806303252146273	2.04017372010895	-0.719331241855141	-1.04176192528757	-0.520400007635556	-1.03998897182361	-0.686977898278419	3.45234919433432	0.999512520306692	0.222005869988639	2.22563408572452	-0.195669730327519	1.51800301592195	-1.02074586662077	1.21221073444783	0.4650104719029	1.06011059362486	-1.03250469991402	-0.18975917833277	1.03757844716938	-1.01227502281579	0.639051967883136	-0.678845238533439	-0.532384430458722	-0.359810880627138	0.827837943068708	-1.02821411883413	1.19060674835662	-0.604784368281859	-0.220544371548116	-1.03864075765047	-0.374748940572429	-0.165740865430518	-0.33376268543734	-1.04251959479571	-0.794780617287227	-0.473765772407158	1.75024831336977	0.258448265722958	-0.45609051994519	-0.0865210872044551	-0.111800939386361	-0.564855705295874	-0.50253432316247	-0.481571271884418	-0.200961829507574	-0.741520978827776	-0.375573569967343	-0.18876415677971
chr10:14945565:14949035:clu_23929_-	chr10:clu_23929_-	DCLRE1C	ENSG00000152457.17	5	1274	-0.464567282446784	1.6728915404152	-0.24659402133201	-0.98751030815092	-0.901736503415286	-1.1510226780918	-0.633666663073056	2.56321701470847	1.93377985711336	-0.172173840977296	2.35435763295308	-0.129596095020895	0.142736368763381	-0.176328478663943	-0.165786117408019	0.559558012305461	0.209792474402057	-1.20861752554455	-0.607940998853991	-0.0681023933696717	1.03966856257669	-0.678872261949841	-0.54276537718839	-1.31314223396359	1.11871346741902	-1.52978064760613	-0.976902480569968	-0.306382159470085	-0.881858231031121	-0.634128940869699	-1.22240842486931	-0.633620244258528	0.15932240374686	-0.180066631973751	-0.518948871766097	-0.403935861810465	-0.0855072433464083	2.57115307113483	1.93544517737536	-0.0793641513875968	0.708010280184124	-0.0986571552615027	-0.148204569931718	0.338804147371671	0.293779807926758	-0.545816336376146	-0.0765493084493417	-0.0749627922020361	0.244287012233612
chr1:109484080:109485331:clu_1179_+	chr1:clu_1179_+	ATXN7L2	ENSG00000162650.16	5	1275	0.92642453338956	0.813549606277622	0.594457574525615	-2.85595827167392	1.25230032999748	-0.585982166151189	-1.06867456705793	1.46563566809855	-1.0624577266166	0.952523205468144	2.12966537264763	-0.232296793667347	0.471688043693438	-0.190338565672857	0.467923136560717	-0.15565039649508	-0.827325641976213	-0.963069737896132	-1.10272022328113	1.09460878332953	0.210387485897292	-0.0759348180336794	0.0996946026197771	-0.127488624400749	0.559399825329922	-0.508858559059176	0.452545516398014	0.406537916259783	-0.844214365761964	-1.2217280483101	-1.48627569390751	-0.611316565519184	-0.404959597116172	-0.492873324494964	-0.141309811359091	-0.68708433882621	1.56417960867564	1.0310204569832	1.4841676243847	2.00659575633857	-1.70441859029781	0.18448063572033	-0.0781062073317519	0.488075556685741	-1.18742180456099	0.174028236794083	0.307854931473238	-0.658339881370515	0.137059913289679
