intron	cluster	itype	ctype	gene_name	gene_id	Artery - Aorta	Brain - Cortex	Brain - Nucleus accumbens (basal ganglia)	Esophagus - Muscularis	Adipose - Visceral (omentum)	Adrenal gland	Artery - Coronary	Bladder	Brain - Amygdala	Brain - Anterior cingulate cortex (BA24)	Brain - Caudate (basal ganglia)	Brain - Cerebellar hemisphere	Brain - Cerebellum	Brain - Hypothalamus	Brain - Putamen (basal ganglia)	Brain - Spinalcord (cervical c-1)	Brain - Substantia nigra	Cells - Cultured fibroblasts	Esophagus - Gastroesophageal junction	Esophagus - Mucosa	Heart - Atrial appendage	Heart - Left ventricle	Kidney - Cortex	Lung	Minor salivary gland	Ovary	Pancreas	Pituitary	Prostate	Small intestine - Terminal ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Adipose - Subcutaneous	Artery - Tibial	Brain - Frontal cortex (BA9)	Brain - Hippocampus	Breast - Mammary tissue	Cells - EBV-transformed lymphocytes	Colon - Sigmoid	Colon - Transverse	Liver	Muscle - Skeletal	Nerve - Tibial	Skin - Not sun exposed (suprapubic)	Skin - Sun exposed (lower leg)	Whole blood	Cluster
chr17:17203098:17204392:clu_38687_-	chr17:clu_38687_-	UP	PR,UP	PLD6	ENSG00000179598.5	0.67262612085115947	0.57960426214044825	-0.54272409281715894	-0.077787835602570923	-0.18034210733253492	-0.76762466302657151	-0.020668900850918336	-0.17045490549350845	-0.59056589021097194	-0.54899000301716705	-0.50600254172097936	3.8194153597354132	4.6543232259380076	-0.74367317418548662	-0.49610537877946637	-0.31961257614438415	-0.57103553396875983	-0.64109805617593896	-0.20070677667023246	-0.28981599586713364	-0.28600192387150108	-0.46425822609389178	0.21316658533874741	0.35348512093694401	-0.60036925595534985	0.60850704092857977	-0.68885047245575493	-0.3797038155071395	-0.15436066431960491	0.42486561048787752	0.22340516631090995	-0.58781187718406591	-0.3459378504518652	1.0939608116837276	1.2987816669829613	0.49403624020366055	-0.21428520825930253	0.13268473843955747	-0.23339282506395684	-0.22516696784403603	-0.24653073947487872	-0.79369589314349842	0.065278525154942715	0.058287049713001478	-0.067504439412558098	-0.68928009882478503	-0.41157977770620763	-0.76366556945940522	-0.7492669697128862	-0.12355651824146985	5
chr17:17303817:17304363:clu_37143_+	chr17:clu_37143_+	UP	PR,UP	NT5M	ENSG00000205309.13	-0.18991316463274718	-0.69997517653727293	-0.75566348934253313	-0.071699010995045068	0.51676867494854506	0.88492460604345213	0.22142101770909528	0.50258333072582229	-0.17573533419203771	-0.75057291701393614	-0.963714726075526	-0.57517560386149602	-0.71686900374988249	-0.58593877637441694	-1.0934854178434461	0.86287104142560056	-0.75756065842712816	0.54354453396492231	-0.5779535774379736	0.21081726643622375	-1.2420424138484498	-2.2061758338044424	-0.480498071488353	0.8058988975403707	0.7054575625269609	1.5798496778236719	0.179123050743727	-0.28105553856193211	0.77373913401689121	-0.35895839932254259	-0.33597323580359734	1.674022548235115	0.51680061133166821	0.084007999165893743	0.30567883111337996	0.64772603285575892	1.2585245933203464	-0.92079271877786462	-0.74136273861559654	-0.069977630827941867	0.28832377014148858	0.8942432644886823	-0.34279256864304675	0.14465120299582546	-2.3148658151594521	-2.4600768227207035	1.0731137611720638	2.0378442853605621	2.0818036200131105	0.87508932995818633	2
chr17:17303901:17306542:clu_37143_+	chr17:clu_37143_+	UP	PR,UP	NT5M	ENSG00000205309.13	1.4302559371312986	-0.48214215479694339	-0.2908185296645649	-0.5072513510036325	0.5846292404505663	-0.92464331897267482	1.9465096016134504	-0.81655736676675472	-0.040689036550875468	-0.25715677858719754	-0.53705152912251375	-1.3135137338674103	-0.7421535048483261	-0.76751238643297492	-0.518322455564449	0.00150764150860191	-0.52087646975611246	-0.058095438265796953	1.1455717267615868	1.0442239400743236	-0.44413084296561639	-0.3810127943215576	-0.24849971628824966	0.98443887799239538	-0.50506006616014676	1.1869501594590566	-1.0417433200608945	0.94921844807374467	0.273766918165054	0.58245382777628762	2.6652610981887297	-0.73112305306744618	-1.3412617950620516	0.75424231141668907	0.9688568531507421	0.70755586500665968	-1.0577573161966312	-0.66986964721674602	-0.4834082913883937	-0.18516772015405564	-1.0105664320127503	-1.1574707528943262	0.91192891594276726	0.16683593725424695	1.6225354391862088	-1.3094176002247302	-0.27577982213879687	-0.92790073789021521	-0.92545422054899618	2.545665443639423	3
chr17:17304477:17306542:clu_37143_+	chr17:clu_37143_+	UP	PR,UP	NT5M	ENSG00000205309.13	-0.3014184051772717	-0.94788586879312164	-1.0743576947649687	-0.30592509828959535	-0.63739514568990496	-0.046179702515732793	0.10069184568628806	0.60101827955123355	-0.71638694767367017	-0.85975242439719779	-1.0156259615259737	-1.214921821082098	-1.228848301760018	-0.38565316559127816	-1.0367805358167219	-0.33666952887346679	-0.50222107007376959	1.7213322677422069	-0.54373716461489663	0.28077441247282414	-1.7314787609339548	-2.1243150930721519	-0.79689461125554073	1.1849276461399652	0.84571541565068697	1.7575620991820273	1.52407879208954	0.3239961744659815	0.64410373455628389	0.78495542554416053	1.6364004780651549	0.74121790618189365	0.10898627288072749	0.29930495485584085	1.0169954561883519	1.0658501873685182	0.41246410266957551	0.28891510532834314	-1.0500374381023703	-0.54869577696498317	0.9308132735228517	0.71234029348946193	0.095141413062609398	0.55460159417334609	-0.64127519145886724	-2.5867858905024241	0.74450650943255658	1.1499693013422678	1.070544995280718	0.036033662006565451	2
chr17:17333588:17344793:clu_37144_+	chr17:clu_37144_+	UP	PR,UP	NT5M	ENSG00000205309.13	0.10126613106987124	-1.3320610195356686	-1.004483348728445	-0.49963964401636257	0.59989705278591043	0.42106743662141893	0.21456661583775946	0.33587004593375364	-1.0538730864795016	-1.2774619040009276	-0.8309348934279388	0.021106167738736682	-0.0050219499806086762	-0.324831675232233	-0.80600869879671078	-0.94930158166715539	-0.61959569383204172	0.8879444820053789	-0.46462487916954792	0.58771501997744424	-0.67151014118057806	-0.55271585077352237	0.93763991240179989	-0.093777157962044999	-0.081921723968358076	1.7222689667604665	1.2809460001105104	0.58764329616224331	1.067776558929955	0.76985701280029573	1.097828580681246	1.0141796365132318	0.71613383316698498	1.561428487830071	0.4446395154903407	0.6334546020342614	-0.87201366283173065	-0.97100345123454646	-1.6506257372981445	-0.64096469316251359	-0.60955237882668045	0.038362110315030361	0.21681434748592393	0.48430877170206138	3.0264072661356018	-1.7692830541306248	-0.59716552876539541	-0.81740184482610723	-1.7908290453827953	1.5174807947198963	3
chr17:17345312:17346804:clu_37145_+	chr17:clu_37145_+	UP	PR,UP	NT5M	ENSG00000205309.13	-0.2258049554089048	-0.84645527404347565	-0.87943787328932066	0.22659269445495051	0.37270954016053165	-0.60372745296586661	0.10902701277035955	1.0931304615599282	-1.3354388694350943	-1.2040048704963939	-1.3624239231311759	-1.5141940702554664	-1.4819637999037387	-0.92962084272419476	-0.93759617162348707	-0.32915952241082491	-0.5911484899338677	-0.3432815431577268	1.0394535095881696	-0.79434994967300887	1.1466944029483244	1.4701899392566817	-0.68207134117172552	-0.47661713237932812	0.40072111181651626	1.4661110565472022	-0.06164075682900113	-0.28135175694812409	0.50884881276595517	1.3746666812808064	-0.64343781823052182	-0.25284195985863933	3.3119891120955964	0.40167556641145502	0.63971483588545974	1.2798085608313201	0.70033513101230915	0.11031105864937188	-1.1745298082032805	-1.1204436066363379	0.58220747217925084	0.38764399606304811	0.30844212198765242	0.26396794674409474	0.22332582952045135	-1.1709075915859557	0.69788538926519306	1.3727337831697886	0.9039478252948081	-1.1496844719637713	2
chr17:17512654:17517973:clu_38698_-	chr17:clu_38698_-	UP	PR,UP	PEMT	ENSG00000133027.17	-0.25572866978011521	-0.25340875552285735	-0.23561569298143281	0.088856875299416896	-0.25655912657429047	-0.22068004110716188	-0.26765376960401682	-0.2495772162863113	-0.26497545703463893	-0.25564023554438614	-0.25835593025602288	0.057143025418726442	0.22309980109078378	0.28922466173217137	-0.23007585501413119	-0.2535415809493497	-0.25649295601738886	-0.26819803393622554	-0.088391283896632325	-0.26273684674724357	-0.098112966283920272	-0.25709737721093712	-0.25481864812780719	-0.26188244854760323	-0.26050435089489021	-0.2654200292928206	0.82433862714326001	6.6656250335655844	-0.24895046042816416	0.36626194641139559	-0.26456554201978971	-0.043439922887765117	-0.24191252909525524	-0.22067252948444879	-0.23944249480341978	-0.24608569263495575	-0.25651944932112758	-0.26573424492803632	-0.23644941334193098	-0.2498507047376978	-0.26248816455150964	-0.26630443290478173	1.0319419632541984	0.29699375533678662	-0.26665611323418853	-0.26653964368653149	-0.24598107136354982	-0.26064444269357651	-0.26195467509337411	-0.22382689043203793	3
chr17:17512654:17519026:clu_38698_-	chr17:clu_38698_-	UP	PR,UP	PEMT	ENSG00000133027.17	-0.6772710028895248	-0.77822503546346189	0.1671454736874165	0.17184996149243609	-0.094417057900318901	-0.32118441280603033	-0.49796386603713455	-0.61473995703300099	-0.28401424743394854	-0.62875583294412507	-0.29026506930390905	-0.60872208177930143	-0.81855121878960502	0.50639488703878621	-0.31185004310703873	-0.12405890994113096	-0.30943281068902317	-0.88664409218519658	-0.1018542739839379	-0.0016422566504000137	-0.58134084194670765	-0.52969381548936323	-0.21030606282650821	-0.29160126687320903	-0.001304489432597369	-0.29510295927812158	0.29424786586575236	5.6543989755420769	0.1585426797848091	0.62798190292047618	1.1643028516448206	0.031412794416613349	-0.24041834080518693	0.5581958039142747	-0.64509511619846338	0.072653836904775601	0.141611735033813	-0.49225047572828784	-0.77367247305793085	-0.39031992359611195	-0.28751241340929429	1.0162818188923857	-0.60634981022126133	0.45191465072610909	0.10826974472362433	-0.90666937578862961	-0.064491843130254925	0.14434463523716398	0.10555228300889431	2.2906194758847866	3
chr17:17512654:17576919:clu_38698_-	chr17:clu_38698_-	UP	PR,UP	PEMT	ENSG00000133027.17	1.940754048833307	0.064793909909750536	-0.72801515092235891	0.3577671860915278	-0.17494840800845254	-1.2613863206053364	0.51942801138418992	-0.42831920649823002	-0.44623400099776472	-0.78644478921476846	-0.94107559555297682	-0.96113418215584578	-1.0230324249284775	1.1133762287028088	-0.51726675664368671	-0.59684621985718567	-0.38265220583387743	0.75304836029821165	3.356318870130202	-0.5597638226883821	0.16526146995910357	-0.52403620386226824	-0.56539702962706972	-0.60434281250052824	-1.0003555159048731	-0.27654148708213538	0.043741086301175264	1.2138259891693362	0.81576274007871163	-0.082305549410590595	0.13133776515234749	0.24287989934381499	0.056304553934904002	-0.65772361037994331	1.6748075814964567	-0.22440940549081415	0.10256122487092291	1.6595816483771284	-0.49550472957463393	-0.32274909897000925	-0.18282475572065821	1.8081130953527957	2.2510741245804424	-0.3760131495777253	-0.76573136407106734	-1.9959798624217366	-0.51013915130167009	-0.76151622017222387	-0.2097595116924057	0.091710747700551709	1
chr17:17817457:17817547:clu_38703_-	chr17:clu_38703_-	UP	PR,UP	SREBF1	ENSG00000072310.16	1.135075123234907	-0.63766108030957913	-1.3846189889807801	-0.48849903936228856	0.26436254133281151	-0.66754787218653111	0.37009001453386614	-0.042139433180528159	-1.0799123442754066	-1.2933263815488214	-1.0096511945767503	-0.50765824908325119	-0.60110416256543719	-0.38288663628126085	-1.0166946802616219	0.47805771343252784	-0.21242480491531476	-2.0016486038688113	-0.19626026815643774	0.14736920278112567	0.73717947910363613	-0.10618599597260929	0.81038241533129751	0.98821193256780149	-0.5110944187766282	1.6616867427349029	-0.66131883091470811	1.3996927169540714	1.2337562043279815	-0.87844122002280278	0.65796706482741085	-0.38421075117522691	-0.86476810921018998	0.60798031336258718	1.1135691116746405	1.6183995826127024	-0.82139527452866867	0.49295236758915051	-0.79839620394604438	-0.053386249914009046	-0.43827032610719474	-0.11184046806605663	0.43833367203933293	-0.39891063538073096	1.3080357899819459	0.29679783697571394	-0.26215592450186526	-0.63262122288839728	-1.0081896653114339	3.6933192108709805	1
chr17:17817591:17817695:clu_38703_-	chr17:clu_38703_-	UP	PR,UP	SREBF1	ENSG00000072310.16	1.0091504964238607	-0.57628734135309545	-1.3042265091716103	-0.40974755368902399	0.5177307437705515	-0.25120393074363195	0.56986154353461116	-0.46342859341022186	-1.030747463070163	-1.3455306986563038	-0.89396535859162796	-0.74005307893425298	-0.46549976578197783	-0.43500382297267765	-0.79797979528712937	0.54495488952483095	-0.28396563441849743	-2.0302515639705683	-0.25212931847720321	0.20415291320270171	0.825991595697256	-0.040262308827840168	1.1107903338657903	1.5080283860822263	-0.52087633461620331	1.1375867615696758	-0.600521937768979	1.2410352647823291	0.27160748923255823	-0.6497711564022447	0.9946186347401843	-0.047030870038437332	-0.83215205768487777	0.55441751279324725	1.0030204366843565	1.3174367666345008	-0.82960565673944753	0.30726777032033664	-0.8239599157370211	-0.051992397059068572	-0.34048764431392997	-0.24986333630258956	0.17699835324420909	-0.25447083795088671	1.5000151482543791	0.22186433969057132	-0.66793949414281095	-0.65583477458838291	-1.1589869804258426	3.9872467510783678	3
chr17:18024704:18025250:clu_38713_-	chr17:clu_38713_-	UP	PR,UP	ATPAF2	ENSG00000171953.15	-0.11643390099619029	-0.10406084151166226	-0.18367857625038136	-0.17515157931374942	-0.18210836820881304	-0.20087872827783754	-0.17403130353013052	-0.011007896812427967	-0.22609435496419705	-0.20239307148303726	-0.14393876665396427	-0.01894457527746209	-0.027221154925299518	-0.15083497017587047	-0.16761318284319876	-0.15527114658802391	-0.16049916379134802	-0.21664919347018632	-0.14081024080477869	-0.20246051558498568	-0.173719392974923	-0.18200998580381947	-0.1484609107732883	-0.090891499573755641	-0.17278204680279874	0.00077683382148593624	-0.13686874164221541	-0.20045686183815142	-0.062768032254453668	-0.15424652931675051	-0.054487010520532141	-0.15772551666611409	6.9169938154984534	-0.13610135336413229	-0.098865883877625196	-0.10028899758627617	-0.21429962502495756	-0.14609251762494221	-0.16516280734103148	-0.10441722116942313	-0.18881692860896215	-0.11528088388357274	-0.068044141969945432	-0.12362553047875605	-0.13045731469358873	-0.22865783288421962	-0.17117618135424967	-0.19345082250292345	-0.23109076295132183	-0.0074437843736641189	4
chr17:1812115:1814565:clu_38357_-	chr17:clu_38357_-	UP	PR,UP	SMYD4	ENSG00000186532.11	-0.77757771884172455	1.8102222164008801	0.24949200554616707	-0.50698372449408391	-0.90785822607501887	-1.2337775682170466	-0.16770800193036317	-0.12272166087721784	2.6941693037917918	3.0798876447554302	3.1039125439166675	0.55875365172760949	0.30936468886949259	0.78184398047998593	0.22596880348231596	0.25438789836371484	0.086275869912774458	-0.3082653436689799	0.32517813336205265	-1.0677808201248016	-0.64676054323547616	-0.012773993713529986	0.10340192685380262	-0.3506912899937924	-0.50001410893694942	-1.2539341817312308	0.18129439922802418	-0.3258679555459148	-0.42541200352081127	-0.77341593712044376	-0.13127722187634464	0.16202098156339501	-1.3513943523970362	0.66937689546904056	-0.21091492268092449	-1.1054903771273796	-0.71302835196400205	-1.0167935811017044	0.48091760191144545	1.3108496998830685	-0.12650249943386127	-0.90409842198803458	0.58202302785226945	-0.044211568331365109	-0.051727328619167894	-0.06539036231048409	0.19026934843608789	-0.27064086025666267	-1.2755617067125624	-0.51103598897910862	6
chr17:1814795:1827860:clu_38357_-	chr17:clu_38357_-	UP	PR,UP	SMYD4	ENSG00000186532.11	-0.9734559753472164	0.27541226180503492	2.3423054231689249	-0.34192613230028895	-0.0078785406639631187	0.48826771429355481	0.48928801844008496	-1.4619759180772998	3.1505286852051926	1.498170352427886	0.55010943700716919	0.94256943838592444	0.29535534307845046	1.8924865381980087	-0.008774678030024222	-0.43633656720960584	1.4436682175421365	-0.058204131514689318	0.3134671336281506	0.064330512214566135	-0.68087244143615011	-1.8068908437502162	0.27269113212142593	0.34248084091707853	-0.56310666411780497	-1.2199607540220483	-0.11591208071050182	0.22948761582157437	0.2129870483890787	0.0058263787740821743	-0.21197384855801349	-0.12431871201703826	-0.33939733415324869	1.1903675179332018	-0.87443898805749665	-1.1332813594011082	-0.43069748588916285	0.08191572450646116	0.058065445718463518	1.7594934747334714	-0.96892087384232362	-0.70282885306966481	-0.35338185394183214	-0.79151888069266574	0.38599387404964597	-0.49483156700868824	-0.69247319273952634	-1.1424823194590121	-0.69785077496210279	-1.6515773573878734	6
chr17:18163838:18167589:clu_37169_+	chr17:clu_37169_+	UP	PR,UP	MYO15A	ENSG00000091536.16	-0.007724817353598628	-1.4970230696210316	-1.420845952769493	0.71985095148560518	-0.1179012857455871	-0.14471504897202134	0.15998388500095131	0.61442250600377946	-1.6143004259095983	-1.3523508711552166	-1.2981680075157009	-1.8538929869346639	-1.7108948180027359	-1.1553630427635087	-1.3917678482168692	-0.76778619948943572	-0.67470310351939988	1.0724732618907804	-0.024499822575536265	0.611961214040177	-0.19180192628379242	0.27183010690822212	0.18448342648551305	1.1037671497064745	0.99641549177332445	-0.7685242880700478	0.51116301030791311	-0.28465537087882142	-0.32590439818350669	0.65174190655244646	0.26427660356054317	0.25085195174045866	1.9880766087219162	0.0016566443654878866	-0.14628480752125644	-0.081769002206334845	1.8052916986835075	0.19172457526483858	-1.557237635775659	-0.77735605875081426	0.20834437391707078	0.089158633080671096	0.4025691417467514	0.86637666600085073	0.19277617824497825	0.11782446121080954	0.5747732154240871	1.9042909929059024	1.2486412132846429	2.1607449199069304	2
chr17:18167723:18169481:clu_37169_+	chr17:clu_37169_+	UP	PR,UP	MYO15A	ENSG00000091536.16	-0.39022140447104969	-1.4961458903328952	-0.86062313206381513	1.3485726791809334	1.3688419760327866	-0.23277824643091322	-0.21815298178090003	0.33128980872154712	-1.3595727033716354	-1.4326605692406158	-0.39274394964625092	-0.59965283616549714	-0.65398208086600007	-1.4668548826408587	-0.2907265182403555	-0.31098622690721434	-0.7989402158880673	-1.3673655890464642	0.052673852581057397	1.3611447855280554	0.94686706127541487	1.3554152292409207	0.40148203104125324	0.33249389455193445	0.27530198510017606	-0.22693239249253391	0.62882045189926228	0.72248316518813127	0.75693501907811245	-0.030931803781274653	0.45863492783244092	0.54488666948641651	3.8971469062343846	-0.55375568150464483	0.058053111318551294	0.12284262126489962	0.19456498192877913	-0.10361450196771416	-1.5000012958610707	-1.6140938443586439	0.11086080872169528	-1.004487374079104	0.35982241084030792	0.31257595179647385	1.5418264309326759	0.39305238334980991	0.28880232025024782	0.057417357749633309	-0.92608962847057141	-0.3914950715178131	4
chr17:18169621:18171637:clu_37169_+	chr17:clu_37169_+	UP	PR,UP	MYO15A	ENSG00000091536.16	0.066475419966994936	-1.589279120003011	-0.88400652629263643	-0.42697608791589275	0.067195405941363626	0.64179956394447546	0.61536471451113717	1.3341104892633551	-1.0524060173421819	-1.6673286534516671	-0.5970420959211522	-0.51354069917882361	-0.38393714321288525	-1.5422063348680879	-0.41667735289913765	-0.85339270980295989	-1.6936331160501079	-0.6427478667503661	0.11838544108606201	1.6490874060355698	0.027874735970962811	0.42141148914508048	0.49019439625949429	0.21206444303666966	-0.16813261504562255	-0.252885707945605	1.416657535515315	0.43695005075991317	0.70848741038930585	-0.12778176418947534	0.6327139857811821	0.82610851167775279	1.6879668850962832	1.1139915864029448	0.11780357009459089	-0.062890476658053154	-0.28392149743634504	-0.39654538554112323	-1.5365582469955192	-1.349757378628901	0.16720039126214603	-0.64414293551756618	0.89159217705689131	1.1189323807719616	3.1698945931295079	-1.166490485855826	-0.019178371872650181	-1.0568973193401952	0.46740765756476571	0.92868566805205943	3
chr17:18306966:18308312:clu_38723_-	chr17:clu_38723_-	UP	PR,UP	TOP3A	ENSG00000177302.14	-0.21908539395806739	1.3270796647159937	0.71785682571628695	-0.24159776417558132	-0.216576417503275	-0.64861054051677203	-0.54070867819550528	-0.77190721240201576	-0.30761831758610042	-0.42970735544184574	0.85726989677316257	3.5283694923935003	3.4209034178883999	0.90686956181538092	-0.14660054098116049	0.8159357905559893	0.97946590514246368	-0.81981480418293551	0.30881685337277792	-0.80606696126239663	0.50869819862411658	0.22807358967633082	-0.49142428163213309	-0.07619886903146407	-0.73815505108487645	0.59298314695740684	-0.86308978003615811	1.8646434922326371	0.12267071602885199	-0.44011268324414643	-1.0015617981671894	-0.4779667201928729	0.56026200509852153	0.0031608102603632015	0.11994808047784054	-0.046087479079889047	-0.6956377716165647	-0.99255063021119216	0.51586908848269908	0.18881986175342177	-0.58104278379434093	-0.85049178958858918	0.14778767658677641	-0.44470768910865011	-1.2416755281575149	-0.31534892015616389	-0.094198551739526515	-1.2636848914076482	-0.44943820544302021	-1.5038166646553242	5
chr17:18306966:18308881:clu_38723_-	chr17:clu_38723_-	UP	PR,UP	TOP3A	ENSG00000177302.14	-0.37044602868618376	0.9799555445082877	1.5410330348411325	-0.52447123652323291	-0.51350452375209532	-0.5937159149034037	-0.34837763635800417	-0.68158756171420398	1.8806194213516731	1.5079010383479199	2.1312714791264882	0.1319517448503858	0.16399765233061883	1.3336557762335657	1.8516937956286561	1.902758562343146	2.1683739659861909	-0.82792085143832339	-0.33720192913056113	-0.77710338558420633	-0.095926144291628573	-0.56670355765582403	-0.29812148653950171	-0.48433618375518861	-0.76892826241094936	-0.29471354418507489	-0.56267820260881252	0.91936252059815415	-0.18876175786111232	-0.88758638234029408	-0.80173838780065632	-0.71882677946707407	-0.668700614161021	-0.33315786020480037	-0.2649424416222308	-0.035340673829506543	-0.81585796723184478	-0.63252821770819878	1.4220223349901351	2.2778072508272089	-0.80613576085908045	-0.92292268785515974	-0.12027638990679496	-0.62135505691068538	-0.75899968377963589	-0.9481893647284465	-0.27594000752839676	-0.79404855603130664	-0.88428709162962982	-0.6870719909704941	6
chr17:18306966:18314598:clu_38723_-	chr17:clu_38723_-	UP	PR,UP	TOP3A	ENSG00000177302.14	-0.22144070119628695	-0.48426183996020544	2.3550270123611572	-0.27112993782646461	-0.12339241896162985	0.40582852658214968	-0.27617916900486261	-0.045804121647545916	-0.11125860484158992	-0.17388232523477756	-1.0095249141718652	0.55037890459747507	1.0706227707354383	4.8450615404346706	-0.31053748421884952	0.19849694405570134	-0.60817572825989186	-1.0063407209341793	-0.33820151298675094	-0.084539606547272161	-0.6279390398568645	0.23277107647510212	1.6591909507964142	-0.34961125346431043	-0.26980776571246379	0.98108136415812597	1.1890563939863676	-0.65930456914345059	-0.42960916426257861	-0.25338888833595669	0.46524262979909403	-0.22147648061189734	-0.33787382578125502	0.52330738496880946	-0.41384426767575078	0.25069462023337308	-0.30939136698548286	-1.4405787638706105	-0.1055808505942895	-0.10758377243492198	-0.26374730557219356	0.026766323859736641	-0.37809610852653619	-0.066162009301427474	-0.25957376044263275	-1.9698425385681393	-0.20374509720168543	-0.76966541912387432	0.52378404513714927	-0.7758191549222756	6
chr17:18307570:18308312:clu_38723_-	chr17:clu_38723_-	UP	PR,UP	TOP3A	ENSG00000177302.14	-0.048108533348029565	1.9624749616463888	1.4502080648133095	-0.16534605907336092	-0.56467766269078568	-0.61676712706767123	0.18132230659964724	-0.62965078534301855	3.8809496963238925	1.6761106963353862	1.4722367839330934	0.66818357277747487	0.71798110930725745	1.5314384281639042	0.9367476083535532	0.47440030317198267	0.026748198634298264	-0.732796078373677	-0.74113719604431438	-1.0556611251146379	-0.14902933638060281	-1.1102014820905453	-0.8439819367198067	-0.48502820098967886	-0.79370872306365825	0.11326756750977213	-0.76999179257401806	0.21622309359794606	0.16918639876059108	-0.5007779434295373	-0.39764135951821494	-0.94061638614677723	-0.47843157635589784	-0.92858924856659286	-0.2045377257354184	-0.34061742363825936	-0.34571379496271121	-0.076585936354780795	1.3476649412213693	1.7265154179136029	-0.50010715738533107	-0.87617220164991416	0.20736995318315385	-0.43331573569329518	-1.1141699330879142	-0.72813615792834829	-0.57749041898571851	-0.44656566698757699	-0.46103897934299087	-0.70243541760353778	6
chr17:18307570:18308350:clu_38723_-	chr17:clu_38723_-	UP	PR,UP	TOP3A	ENSG00000177302.14	0.86950620967268799	0.32012532544570665	1.3063973105025843	0.97001626953426845	-1.0290531340003695	-1.0920167790903645	0.38365863943883244	0.77795606608584589	1.1591159130138675	1.6044010105829343	0.083145539919404071	1.6197153342851429	1.5107909470642449	0.5109141301383191	0.9125199359570102	0.15869744912446498	-0.60065883077680016	-1.6989150828871549	-0.32140469025916851	-1.1135573653255932	-0.16821885662209504	-1.0577831678453715	-0.02084161582759202	-1.1235460771284145	-0.63224204002066708	1.4118904615649051	-0.59899350025585274	0.24854702059610539	0.27417044544499292	-0.64323008397599613	-0.51022495008356061	-0.28904040622458116	1.8559248252936336	-0.65083505447355638	0.57417828867965282	-0.57191189795758868	0.29588110000159606	0.95243723627272026	-0.29378590416153888	0.36878577618120961	-0.1490626032343047	-1.8166338322468589	1.6804098031676939	-0.47606494173213298	-1.8251757652523506	-1.8381872477676269	0.98474274847979781	-0.51946085556523891	-1.2294936606099982	-0.56358944312284398	5
chr17:18307570:18308412:clu_38723_-	chr17:clu_38723_-	UP	PR,UP	TOP3A	ENSG00000177302.14	-0.12668168066589514	-0.80434443830443891	-0.12079553956747777	1.0347451233577782	2.2081453981686678	-1.3829367293337667	-0.38815867853639835	1.5686483102823792	-0.23170964222782842	0.073890744955409357	-0.34563931414969101	-0.057873255587862618	0.16105083159363179	-0.56647809314339659	-0.69668839963841256	-0.0079005779532783493	0.16784293633147343	-0.94078918940384715	1.2582514937736726	0.4523758990339275	-0.28316364093874835	-0.89382194944403248	0.46056996355606128	1.6067302018864389	0.74072166566255093	1.1762832153313332	1.53392215579248	-0.54084202208041199	-0.61626657750116054	-1.0227491539639528	0.85297200446201682	1.1818801850035443	-0.90125245102981033	-0.39883386441171814	1.0552476759069136	1.1902548550870584	0.27512056675057245	0.31076295978697727	0.26566632306635546	0.51548078821531373	-1.3914252216165481	-1.2168888386776522	1.8751552178878423	-0.67532848368702836	-2.1784104969487079	-1.7261393533470517	-0.64660379956657354	0.42279482945481345	-1.3735736529183811	-0.85321830070313853	1
chr17:19329647:19330613:clu_37216_+	chr17:clu_37216_+	UP	PR,UP	EPN2	ENSG00000072134.15	-0.57881925234892673	0.011107280920632437	0.55965657002668834	-0.54453138630232789	-0.46343748507672122	-0.23823792301415536	-0.51262955046279335	-0.53818400709797254	0.2671684077584045	0.095847900764729002	0.13137672214782392	-0.41608681027221633	-0.20105419823517115	0.71384916565727874	0.28395969933568777	-0.16948834596178858	0.30122869249458478	-0.89079672658787967	-0.59692339431577579	-0.6133374222049105	0.69913407106809433	-0.054384657773841771	0.40646714696095443	-0.37076775537320417	-0.73907197168851402	0.47915740181683975	-0.39467167350822807	2.5447184813970387	-0.022614870903379686	-0.71377876714575383	-0.28459996559569301	-0.53541852534530998	4.4829996587183585	0.1645792197493888	-0.40787953784421171	0.05641290851023751	-0.85915541203236345	-0.47478973270814379	0.19980566056706908	0.23671324133188865	-0.78247808772032656	1.228321193958386	-0.68362330823973183	-0.61675740125069367	0.59304350604865042	-1.2335268213963781	-0.73103809097371297	-0.74805819272234364	-0.80762370185471821	2.7682180467244537	4
